,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],cif_filepath,_audit_creation_date,_symmetry_space_group_name_H-M,_symmetry_Int_Tables_number,_space_group_crystal_system,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,_cell_volume,mof_convex_hull_area,mof_convex_hull_volume,mof_convex_hull_npoints,mof_convex_hull_nsimplex,partial_charge_mean,partial_charge_median,partial_charge_std,bond_type_countS,bond_type_countA,bond_type_countT,bond_type_countD,bond_type_countAm
434,mof_unit_pretest_434,1593.67461,1019.24488,1356.03,0.20213,0.1903,HCO-NO2,3,12,17,pcu,53.7682751,7.365897,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_434.cif,2013-03-05T15:46:58-0500,P1,1,triclinic,10.220406,10.610474,14.89499,91.508843,82.277862,95.275445,1593.67460971,2.697725923506529,0.35507810707463655,78,56,-2.5641025640339603e-08,0.020391,0.4377170217510563,40,35,0.0,12.0,0.0
435,mof_unit_pretest_435,2333.114622,1039.7477199999998,2419.1,0.3091499999999999,0.4178,HCO-Et,3,18,22,pcu,11.99038449,5.18959,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_435.cif,2012-12-10T18:31:51-0500,P1,1,triclinic,10.633183,14.913694,15.276565,81.133734,89.516091,102.66642,2333.11462164,2.8581414410806008,0.39605362690141593,118,66,-2.542372881052693e-08,0.1379705,0.37241046279906154,81,50,0.0,2.0,0.0
436,mof_unit_pretest_436,1667.485891,766.3364,2593.44,0.31074,0.4072,Me-NO2,3,4,25,pcu,10.65035579,5.340998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_436.cif,2013-03-05T16:43:42-0500,P1,1,triclinic,15.714242,10.717586,9.903425,89.626387,88.826629,90.441532,1667.48589132,2.6540801324507193,0.362151522424197,74,64,-1.3513513510526426e-08,0.13780550000000003,0.43385349745141405,64,22,2.0,0.0,0.0
437,mof_unit_pretest_437,4157.043785,2039.21136,2594.42,0.3307899999999999,0.4061,,12,10,24,bcu,14.92067734,5.49381,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_437.cif,2012-12-11T14:10:54-0500,P1,1,triclinic,19.739677,17.171528,15.468125,90.000448,52.453838,90.000075,4157.04378459,3.9144787453696224,0.6372557823507823,192,84,-4.625929269271485e-18,-0.0007830000000000024,0.12713452908328707,160,80,0.0,4.0,0.0
438,mof_unit_pretest_438,2516.910975,1243.7385,2752.33,0.37928,0.4622,SO3H-Cl,3,11,28,pcu,12.40006411,4.887827,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_438.cif,2012-12-10T17:12:34-0500,P1,1,triclinic,23.447256,10.729718,10.004521,90.253692,90.238549,90.10595,2516.91097476,2.3150905284615497,0.29338740417685244,86,58,0.0,-0.08013100000000001,0.4355333383421585,48,39,0.0,10.0,0.0
439,mof_unit_pretest_439,2193.107501,1510.87312,0.0,0.10335,0.0903,OMe,3,22,22,pcu,29.18416543,7.331271000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_439.cif,2012-12-10T19:09:33-0500,P1,1,triclinic,14.637228,15.477883,9.680959,89.849463,89.414527,89.732354,2193.10750112,3.846784435283482,0.6298106969918309,180,88,3.3333333333058273e-08,0.1388925,0.42043985149857444,186,16,0.0,0.0,0.0
440,mof_unit_pretest_440,7330.63862,4257.76676,1004.16,0.2177199999999999,0.2257,NHMe-Br,4,27,27,acs,22.12528459,5.339933,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_440.cif,2013-03-05T15:48:17-0500,P1,1,triclinic,15.725155,15.729346,34.187445,89.731321,90.184082,119.898351,7330.63862043,4.1957793721921055,0.7070324030261365,380,108,1.3157894734006666e-08,0.119792,0.3268260085210677,282,132,0.0,0.0,0.0
441,mof_unit_pretest_441,1631.900151,1403.66096,0.0,0.04111,0.0287999999999999,NO2-OEt,9,22,24,sra,43.96998881,8.123839,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_441.cif,2013-03-05T15:58:45-0500,P1,1,triclinic,6.988491,15.034444,15.53689,90.267735,91.436695,89.988989,1631.90015126,4.225483407049175,0.6989990625660152,137,66,2.9197080283085802e-08,0.121349,0.45988600031623106,134,26,0.0,0.0,0.0
442,mof_unit_pretest_442,715.495147,555.20492,0.0,0.0529,0.0410999999999999,Me-Et,3,10,11,pcu,30.60869384,7.886019,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_442.cif,2012-12-10T16:48:00-0500,P1,1,triclinic,7.967959,8.619938,10.602344,94.307306,80.492542,93.163596,715.495147375,3.016831917261892,0.43188485411514427,60,50,-3.333333332874074e-08,0.1866625,0.5005133659217625,53,8,0.0,4.0,0.0
443,mof_unit_pretest_443,4255.696494,3249.97184,0.0,0.1049699999999999,0.0827999999999999,HCO-NHMe,4,19,22,acs,77.7601167,7.933383999999998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_443.cif,2012-12-11T14:38:31-0500,P1,1,triclinic,19.647882,11.018542,19.758865,89.992103,95.802871,89.986493,4255.69649408,4.71659429375341,0.8074447913090234,296,108,1.3513513527404816e-08,0.0870295,0.38304195021668824,268,48,12.0,12.0,0.0
444,mof_unit_pretest_444,5720.414189,1502.56924,4569.92,0.5560199999999998,1.2748,Et-NH2,2,17,29,pcu,10.02415377,4.840924,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_444.cif,2013-03-05T15:59:40-0500,P1,1,triclinic,15.046565,13.693755,27.764567,90.020738,89.485889,90.297225,5720.41418885,2.5896217825243855,0.3521027303024087,172,62,2.743283636428439e-18,0.1188375,0.3543386868894104,105,90,0.0,0.0,0.0
445,mof_unit_pretest_445,2664.970261,1729.632896,1059.47,0.22753,0.2111,NH2-Me,10,51,55,etb,14.93776107,5.257625,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_445.cif,2012-12-11T20:24:19-0500,P1,1,triclinic,8.376421,17.335791,19.078508,102.87632,91.407388,98.677963,2664.97026104,3.3237716367242203,0.5021715287151403,166,82,6.024096391734677e-09,0.049263,0.3785460245672813,143,34,0.0,12.0,0.0
446,mof_unit_pretest_446,2634.644636,963.65836,3512.4,0.4106099999999999,0.6761,NHMe-Et,3,2,16,pcu,7.849686104,5.074601,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_446.cif,2012-12-10T19:48:40-0500,P1,1,triclinic,13.172225,14.261292,14.913309,90.036876,91.901666,70.222801,2634.6446361,2.6977318982264227,0.3661385922904918,108,44,-1.8518518518280042e-08,0.13031199999999998,0.3776829186186913,72,48,0.0,0.0,0.0
447,mof_unit_pretest_447,3807.46192,4112.37008,0.0,0.02525,0.0141,COOH-I,4,17,17,acs,20.5592301,9.280080000000002,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_447.cif,2012-12-11T14:30:08-0500,P1,1,monoclinic,12.796679,12.796679,26.847961,90.0,90.0,120.000211,3807.46192045,4.3334820557828815,0.7362730707466895,224,96,3.1249999992472814e-08,0.00645,0.3823488301304445,114,138,0.0,12.0,0.0
448,mof_unit_pretest_448,1871.771358,1304.78628,0.0,0.07677,0.0662999999999999,OPr,9,16,22,sra,62.28636776,9.850964,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_448.cif,2012-12-11T15:11:50-0500,P1,1,triclinic,20.249619,7.102303,13.393842,90.000038,103.663793,89.999964,1871.77135769,4.276827604259647,0.7063480588637092,136,62,2.205882352922974e-08,0.078927,0.4067864414946429,108,48,0.0,0.0,0.0
449,mof_unit_pretest_449,2555.923286,1198.46684,2306.67,0.27987,0.3594,COOH-Pr,1,12,13,pcu,17.38448439,5.658528,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_449.cif,2012-12-10T16:57:55-0500,P1,1,triclinic,12.974846,13.234762,15.158964,88.421641,100.794247,90.862785,2555.92328582,3.298343389378836,0.4917330119533765,127,82,3.149606298691234e-08,0.132307,0.36032560379109385,107,23,0.0,7.0,0.0
450,mof_unit_pretest_450,2535.796693,1202.27278,2405.96,0.39661,0.5038,Ph-Br,3,16,25,pcu,12.48629236,5.422831,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_450.cif,2012-12-10T18:12:34-0500,P1,1,triclinic,12.607287,13.132249,15.710294,90.631984,101.841003,84.966102,2535.79669252,2.741645117002735,0.3738077400702681,96,62,1.0416666663496757e-08,2.0499999999999685e-05,0.3337941771983927,60,52,2.0,0.0,0.0
451,mof_unit_pretest_451,1636.277474,1104.46852,0.0,0.1203,0.1073,Pr-H,9,5,16,sra,111.26363729999998,8.830036,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_451.cif,2012-12-11T17:14:11-0500,P1,1,triclinic,18.365306,7.076968,13.417291,90.000395,69.769784,89.999899,1636.27747357,4.402213032293261,0.7265640678323766,98,50,4.081632652045714e-08,0.0428855,0.4498851769193711,64,48,2.0,0.0,0.0
452,mof_unit_pretest_452,2292.687262,973.53896,2934.21,0.3819099999999999,0.5415999999999999,NH2-H,3,13,17,pcu,11.43101511,5.176052,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_452.cif,2012-12-10T17:30:17-0500,P1,1,triclinic,11.984337,12.848429,14.993038,89.423593,85.799132,95.182872,2292.68726246,2.7851511613576516,0.37564549631626515,98,48,1.0204081643142412e-08,0.058937,0.3583567753101135,62,49,0.0,0.0,0.0
453,mof_unit_pretest_453,1729.316221,966.10876,1989.61,0.2763999999999999,0.2979,Ph-OEt,1,10,16,pcu,12.46489374,5.395758,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_453.cif,2012-12-10T16:37:42-0500,P1,1,triclinic,10.850898,10.84758,15.420885,97.081459,75.381178,98.689083,1729.31622127,2.770178692697936,0.3715257311502741,80,48,2.500000000349445e-08,0.014207500000000001,0.3485239093435332,51,40,0.0,2.0,0.0
454,mof_unit_pretest_454,2018.824267,1071.541333,2214.57,0.30529,0.3463999999999999,Cl-F,2,18,24,pcu,14.98191241,5.044693,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_454.cif,2012-10-26T20:58:16-0400,P1,1,triclinic,10.640659,14.712787,14.733208,65.215702,103.277405,102.565615,2018.82426668,3.213261330347088,0.4611068564987444,84,56,3.571428571200847e-08,0.015421500000000001,0.3459530191603384,53,50,0.0,0.0,0.0
455,mof_unit_pretest_455,1651.397857,1243.47632,545.66,0.1476899999999999,0.1181,HCO-NH2,4,1,5,acs,28.64543124,7.131697999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_455.cif,2012-12-11T14:56:48-0500,P1,1,triclinic,10.544419,10.649942,17.119756,80.738957,89.747837,119.033951,1651.39785656,3.414939113830665,0.5039784553218886,86,52,3.488372092865375e-08,-0.0202385,0.456734662530574,58,42,3.0,2.0,0.0
456,mof_unit_pretest_456,1088.35357,537.42576,2377.63,0.32879,0.401,H,2,10,26,pcu,10.16582982,4.70112,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_456.cif,2012-10-26T19:02:33-0400,P1,1,triclinic,17.297978,8.688709,7.440371,102.911736,90.229636,93.002151,1088.35357003,2.257938471865327,0.2731205979323493,46,28,1.206764157201257e-17,0.016997,0.35148045394402183,31,20,0.0,3.0,0.0
457,mof_unit_pretest_457,2562.28506,1147.71344,3053.73,0.3421,0.4598999999999999,SO3H-OEt,3,18,19,pcu,12.76631253,5.890234,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_457.cif,2012-12-10T18:29:37-0500,P1,1,triclinic,11.547236,15.045656,15.411909,81.749526,89.848034,104.593852,2562.28505996,2.5228983634566045,0.3130026363367828,110,56,-2.727272727603475e-08,0.076922,0.38937637725600194,67,50,2.0,4.0,0.0
458,mof_unit_pretest_458,1906.313545,1100.16036,0.0,0.09572,0.0999,OPr,2,2,5,pcu,57.30015255,8.490905999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_458.cif,2013-03-05T16:25:01-0500,P1,1,triclinic,15.125554,13.852943,9.099596,90.186474,91.081919,90.141009,1906.31354531,4.039207383540688,0.6559356444686737,136,66,-2.941176471325883e-08,0.1461655,0.4057210633283577,113,32,1.0,0.0,0.0
459,mof_unit_pretest_459,2416.430001,1275.7696,1712.92,0.24645,0.2811,CN-OEt,3,22,28,pcu,20.83616959,5.547901,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_459.cif,2012-12-10T19:15:12-0500,P1,1,triclinic,10.625177,9.699187,23.450197,90.297212,90.668714,89.64107,2416.43000141,2.786252367575201,0.3908614733584582,127,62,-7.87401574913211e-09,0.061103,0.37544037424256016,95,39,8.0,0.0,0.0
460,mof_unit_pretest_460,1249.208792,766.21866,0.0,0.1656199999999999,0.1625999999999999,H-CN,3,12,16,pcu,28.3716162,6.32335,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_460.cif,2012-12-10T17:17:28-0500,P1,1,triclinic,10.222367,10.653661,12.242458,91.041937,109.494466,95.522418,1249.20879214,3.2065760226547013,0.4680868276429361,59,42,-3.3898305082427494e-08,-0.028991,0.39724169651105595,32,24,7.0,4.0,0.0
461,mof_unit_pretest_461,1804.664448,855.79488,2256.66,0.3208699999999999,0.4074999999999999,NH2-OEt,2,14,26,pcu,12.54534496,5.504561,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_461.cif,2012-10-26T19:42:16-0400,P1,1,triclinic,9.596718,10.862044,17.365331,92.96763,86.736011,90.873177,1804.66444784,2.890251371704524,0.3829342091857257,88,44,5.046468293750712e-18,0.0441915,0.30246048501975653,57,42,0.0,1.0,0.0
462,mof_unit_pretest_462,2570.290849,1718.223329,0.0,0.15412,0.1388,H-F,12,9,22,bcu,50.4658749,6.951321000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_462.cif,2012-12-11T17:45:29-0500,P1,1,triclinic,15.048427,14.899292,14.907911,110.185752,109.935961,108.361388,2570.29084946,4.58719713222002,0.7984212295272864,170,88,5.882352940692549e-09,0.0472295,0.28389458205742285,103,94,0.0,0.0,0.0
463,mof_unit_pretest_463,1173.618019,1388.95408,0.0,0.12039,0.0613,SO3H-I,3,1,4,pcu,93.43529769000001,8.787471,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_463.cif,2012-12-10T18:57:05-0500,P1,1,triclinic,10.743803,9.862462,11.07913,89.982342,88.665025,89.74311,1173.61801861,2.88737549490766,0.4089096384851081,64,48,-1.562500000218403e-08,-0.059022000000000005,0.42513006138028264,39,26,0.0,8.0,0.0
464,mof_unit_pretest_464,3393.470502,2583.313189,814.65,0.15687,0.1241,CN-F,2,16,16,pcu,18.021669600000003,6.070164,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_464.cif,2012-12-10T17:31:24-0500,P1,1,triclinic,18.893135,18.774864,12.425476,89.999961,129.65256,90.000105,3393.47050197,4.064074097316257,0.6686246574958172,172,94,-5.813953494348584e-09,-0.157394,0.5272419088027203,78,112,12.0,0.0,0.0
465,mof_unit_pretest_465,1747.0308760000005,1037.50004,1627.99,0.22464,0.2278,Cl,2,10,29,pcu,60.42556327,6.914606,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_465.cif,2012-12-10T16:51:13-0500,P1,1,triclinic,27.781509,8.718217,7.419884,102.530702,93.97846,92.440769,1747.0308764,2.5644594833545464,0.3376135164051271,80,36,2.4999999997943333e-08,-0.0301395,0.4091641003695514,41,52,0.0,2.0,0.0
466,mof_unit_pretest_466,4135.648053,2148.162556,1825.73,0.37811,0.4384,Cl-NH2,10,54,56,etb,16.22048089,5.644181,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_466.cif,2012-12-11T21:12:10-0500,P1,1,triclinic,8.303159,18.795384,26.929744,99.88766,92.412745,88.382945,4135.64805258,3.0567888928650198,0.4411211971121822,188,64,0.0,0.020424499999999998,0.39060082291912257,138,60,0.0,18.0,4.0
467,mof_unit_pretest_467,6283.104362,2746.14788,2902.84,0.33876,0.4667999999999999,Et-SO3H,4,7,27,acs,15.65048015,6.137727,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_467.cif,2012-12-11T16:24:19-0500,P1,1,triclinic,14.766204,14.757321,33.213131,95.896304,96.262742,61.019982,6283.10436209,4.14759323475831,0.6631379432037403,248,60,-2.419354837615304e-08,0.014433499999999998,0.316633915791768,150,114,3.0,12.0,0.0
468,mof_unit_pretest_468,5184.12656,3620.22388,365.82,0.1178,0.1016,OPr-I,12,1,24,bcu,47.01393871,7.027128,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_468.cif,2012-12-11T15:37:25-0500,P1,1,triclinic,17.6126,24.400497,14.843696,89.881646,125.642254,90.228989,5184.12656048,4.367550089367773,0.7745643447560036,368,164,-1.3586956526051816e-08,0.1058835,0.31967751932291644,300,116,0.0,0.0,0.0
469,mof_unit_pretest_469,1245.399556,767.3626799999998,0.0,0.12933,0.1264,OPr,3,5,7,pcu,46.48380083,7.344711,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_469.cif,2012-12-10T20:51:26-0500,P1,1,triclinic,17.182977,8.941678,8.105907,89.999334,89.604532,89.999234,1245.39955641,4.332286646133743,0.710911143306203,80,56,1.2499999988563326e-08,0.1237635,0.46522281452123815,64,20,3.0,0.0,0.0
470,mof_unit_pretest_470,897.14671,609.1031429999999,1036.54,0.18404,0.1632,CN-F,3,4,10,pcu,21.78945051,6.177318,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_470.cif,2012-12-10T20:25:47-0500,P1,1,triclinic,8.578759,10.698554,9.885443,89.065529,98.502834,90.739997,897.14670983,2.37593773703998,0.29977649256527095,48,50,2.0833333336245374e-08,0.012324000000000002,0.46927765085920836,34,20,2.0,1.0,0.0
471,mof_unit_pretest_471,1129.510993,815.77232,0.0,0.10969,0.0914999999999999,Ph,2,1,12,pcu,37.22152439,7.759486,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_471.cif,2012-10-26T18:33:53-0400,P1,1,triclinic,11.065961,10.975479,9.643987,91.865246,103.900641,95.671685,1129.51099269,3.8142767733556853,0.5967044233864893,82,42,2.4390243899755557e-08,-0.0043395,0.26763070475021544,48,44,0.0,2.0,0.0
472,mof_unit_pretest_472,1129.213799,883.22284,0.0,0.0983899999999998,0.0758,COOH-NH2,3,1,14,pcu,57.79833999,7.797528,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_472.cif,2012-12-10T18:45:04-0500,P1,1,triclinic,10.685043,9.81495,10.779587,92.487227,89.230294,89.239407,1129.21379946,3.0238697620222394,0.4250829846056623,72,58,4.1666666657070984e-08,-0.0462995,0.5423045870331348,44,31,0.0,6.0,0.0
473,mof_unit_pretest_473,4145.3072600000005,2645.84184,1268.9,0.2188699999999999,0.2064999999999999,SO3H-H,4,6,17,acs,23.07833374,6.07247,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_473.cif,2012-12-11T16:08:52-0500,P1,1,triclinic,12.954883,13.30735,27.673664,94.943753,90.074989,119.16529,4145.30726015,4.094683267401851,0.6633633298665954,198,64,-1.01010100934505e-08,0.012570999999999999,0.3450582885659472,104,99,6.0,20.0,0.0
474,mof_unit_pretest_474,1110.486424,919.4052200000002,772.13,0.15557,0.1132,I,2,14,22,pcu,46.22500092,7.639602,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_474.cif,2012-12-10T17:21:38-0500,P1,1,triclinic,10.729562,10.768633,9.623352,90.023016,89.955339,92.897381,1110.48642415,2.5070456860113186,0.32461599952553233,66,56,-8.410780489584519e-19,0.104135,0.3744037781161759,48,30,0.0,0.0,0.0
475,mof_unit_pretest_475,2207.728918,1420.759173,0.0,0.1277299999999999,0.1195,F-OMe,9,18,22,sra,107.8065699,8.625424,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_475.cif,2012-12-11T15:29:36-0500,P1,1,triclinic,21.449678,7.241382,14.757417,90.476622,74.406361,89.866886,2207.7289179,4.522518122020493,0.7516023239401036,136,62,2.205882352922974e-08,0.0683955,0.42529736227915854,98,58,0.0,0.0,0.0
476,mof_unit_pretest_476,1620.671226,975.4856,1089.8,0.1708599999999999,0.1709,OMe,3,12,17,pcu,27.65036939,6.871159,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_476.cif,2012-12-10T17:18:19-0500,P1,1,triclinic,10.247895,10.839158,14.860865,90.666898,80.614013,95.658479,1620.67122616,3.0116831749976614,0.4213729102733877,102,60,-1.9607843148703277e-08,0.1330865,0.41500455581425594,80,27,0.0,4.0,0.0
477,mof_unit_pretest_477,2011.082071,1175.174659,1871.42,0.3345699999999999,0.3448,Cl-F,2,14,27,pcu,17.56357971,5.572403,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_477.cif,2012-12-10T17:24:14-0500,P1,1,triclinic,19.382815,10.780801,9.63533,91.339607,90.220049,92.399347,2011.08207149,2.134101956334576,0.2577015169765798,72,44,-3.0839528461809902e-18,-0.1214245,0.4733616423046267,37,48,0.0,0.0,0.0
478,mof_unit_pretest_478,2779.456779,1007.90068,4398.24,0.42862,0.7117999999999999,Me,2,12,29,pcu,8.893391684,4.283980000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_478.cif,2012-12-10T17:08:45-0500,P1,1,triclinic,27.829434,10.973945,9.840088,110.091292,99.295624,90.233343,2779.45677914,2.6285069901852984,0.3356133251566157,100,36,1.0000000001675335e-08,0.042007,0.3731737206651212,59,52,0.0,4.0,0.0
479,mof_unit_pretest_479,2220.536347,1494.5958,949.68,0.16832,0.1506,OH-NH2,9,17,24,sra,23.41335961,5.924015,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_479.cif,2012-12-11T15:23:41-0500,P1,1,triclinic,6.937939,17.538693,19.374285,109.617144,90.207699,90.494593,2220.53634708,4.383589387407596,0.716674046548573,127,52,2.3622047239965704e-08,0.024724,0.48429317593587307,103,54,0.0,0.0,0.0
480,mof_unit_pretest_480,950.572946,835.41132,478.63,0.10782,0.0738999999999999,COOH,2,1,5,pcu,75.37543941,7.877936,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_480.cif,2012-10-26T18:34:22-0400,P1,1,triclinic,10.889803,9.664484,9.055482,89.662083,93.699013,88.237295,950.572946029,2.6669720486519704,0.35919985429838625,60,58,-4.999999999866223e-08,0.0087025,0.5008155743369151,39,20,1.0,8.0,0.0
481,mof_unit_pretest_481,1134.467856,823.34534,1154.33,0.2283,0.1894,HCO-Br,2,4,14,pcu,15.88127615,6.178301,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_481.cif,2012-12-10T18:59:17-0500,P1,1,triclinic,10.889322,10.833767,9.625053,90.421215,90.777591,92.259331,1134.46785592,2.458849765497521,0.3060240140372602,60,56,-1.8503717077085942e-18,0.08185,0.41315923280312483,40,31,0.0,1.0,0.0
482,mof_unit_pretest_482,2464.378408,1852.80688,0.0,0.0689199999999999,0.0551999999999999,COOH,9,16,16,sra,75.50016841,7.825025,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_482.cif,2013-03-05T15:47:35-0500,P1,1,triclinic,7.217942,15.31497,22.29348,89.987746,89.998879,89.99842,2464.37840848,4.673415108414279,0.7832485471607469,156,60,-6.410256408305697e-09,-0.0959525,0.5491048734643512,84,80,0.0,12.0,0.0
483,mof_unit_pretest_483,1410.415928,1260.35784,0.0,0.02528,0.017,NH2-NO2,9,5,2,sra,36.57322702,9.229379,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_483.cif,2013-03-05T16:10:12-0500,P1,1,triclinic,15.066799,7.262062,13.096014,88.902146,100.065753,91.101097,1410.41592831,3.731902063601881,0.6092694779566972,96,56,1.0416666668122687e-08,-0.086401,0.486150168121189,52,56,2.0,0.0,0.0
484,mof_unit_pretest_484,1691.223865,1152.90616,1229.7,0.2199599999999999,0.1943,Cl-OH,3,16,24,pcu,14.64794038,5.575004,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_484.cif,2012-12-10T18:11:36-0500,P1,1,triclinic,10.552086,12.794947,13.013811,81.294857,94.363543,102.916357,1691.22386531,2.8314410508659646,0.3910452555029485,79,46,1.2658227852681298e-08,-0.020987,0.47495579566074775,55,40,0.0,0.0,0.0
485,mof_unit_pretest_485,6981.4988,3724.399706,2093.7,0.34188,0.3859,F-SO3H,3,18,18,pcu,21.15589481,5.800549,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_485.cif,2012-12-10T18:28:23-0500,P1,1,triclinic,23.032332,20.525515,14.983165,88.33943,99.569729,90.795335,6981.4987999,3.8447079538619784,0.6274317018689554,276,112,3.623188409521581e-09,-0.0640455,0.3716491377910777,128,142,0.0,40.0,0.0
486,mof_unit_pretest_486,5098.648215,2140.1949600000003,2565.13,0.3463199999999999,0.4969,H-Me,2,18,18,pcu,16.65857674,5.230706,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_486.cif,2012-12-10T17:46:31-0500,P1,1,triclinic,20.542194,21.276501,14.82046,90.001569,128.081914,89.999731,5098.6482149,3.936749483007829,0.6393070970544974,232,96,-2.586206896051839e-08,0.1160025,0.35278582814996445,126,142,0.0,0.0,0.0
487,mof_unit_pretest_487,1568.85835,1102.34386,1268.27,0.27543,0.2361,OH-Br,2,4,18,pcu,18.64760601,6.025878,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_487.cif,2012-12-10T19:01:24-0500,P1,1,triclinic,9.633667,10.853896,15.615167,86.912984,74.25297,90.322781,1568.85834981,2.940653236763944,0.3921725693684102,78,48,1.282051281447635e-08,0.1022795,0.44264093578075087,51,41,0.0,0.0,0.0
488,mof_unit_pretest_488,1317.843631,873.500882,1351.47,0.22925,0.2083,F-HCO,2,1,16,pcu,21.36764888,5.48125,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_488.cif,2012-12-10T17:57:23-0500,P1,1,triclinic,9.595028,10.775315,13.407568,91.700588,72.022161,89.864666,1317.84363149,2.6958775712328755,0.35007609416855484,64,42,1.5625000009122925e-08,-0.07157,0.4965832139154302,35,36,0.0,4.0,0.0
